Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1781579162,10,,Aggregated,2.400000,0.000000,1400,2100,2700,3100,4200,5300,8700,9100,9500,9500,9500,357,0,1400,1919.030384546235,128.58166200021515,9513.688000999537,1231.187675070028
1781579163,10,,Aggregated,2.000000,0.000000,1400,2200,2700,3200,4200,5300,8700,9100,9500,9500,9500,359,0,1400,1927.7777171086566,128.58166200021515,9513.688000999537,1232.0807799442896
1781579164,10,,Aggregated,2.000000,0.000000,1400,2200,2800,3200,4100,5100,8700,9100,9500,9500,9500,363,0,1400,1935.4112346584272,128.58166200021515,9513.688000999537,1231.862258953168
1781579165,10,,Aggregated,1.900000,0.000000,1400,2200,2700,3100,4100,5100,8700,9100,9500,9500,9500,368,0,1400,1921.692062758177,128.58166200021515,9513.688000999537,1230.429347826087
1781579166,10,,Aggregated,2.000000,0.000000,1400,2100,2700,3100,4100,5100,8700,9100,9500,9500,9500,371,0,1400,1913.5597266927462,128.58166200021515,9513.688000999537,1230.266846361186
1781579167,10,,Aggregated,2.000000,0.000000,1400,2100,2700,3100,4100,5100,8700,9100,9500,9500,9500,372,0,1400,1911.2633201666883,128.58166200021515,9513.688000999537,1230.8037634408602
1781579168,10,,Aggregated,2.500000,0.000000,1400,2100,2700,3100,4100,5100,8700,9100,9500,9500,9500,375,0,1400,1907.3848414506938,128.58166200021515,9513.688000999537,1232.416
1781579169,10,,Aggregated,2.400000,0.000000,1400,2100,2700,3100,4100,5100,8700,9100,9500,9500,9500,379,0,1400,1900.5521917361757,128.58166200021515,9513.688000999537,1229.5883905013193
1781579170,10,,Aggregated,2.400000,0.000000,1400,2100,2700,3000,4100,5100,8700,9100,9500,9500,9500,382,0,1400,1899.7472446021222,128.58166200021515,9513.688000999537,1230.609947643979
1781579171,10,,Aggregated,2.700000,0.000000,1400,2100,2600,3000,4100,5100,8700,9100,9500,9500,9500,385,0,1400,1892.7577839948387,128.58166200021515,9513.688000999537,1230.7324675324676
1781579172,10,,Aggregated,2.900000,0.000000,1400,2100,2600,3000,4100,5100,8700,9100,9500,9500,9500,391,0,1400,1879.986576002595,128.58166200021515,9513.688000999537,1229.690537084399
1781579173,10,,Aggregated,3.000000,0.000000,1400,2100,2600,3000,4100,5100,8700,9100,9500,9500,9500,394,0,1300,1868.1513811015607,128.58166200021515,9513.688000999537,1228.1243654822335
1781579174,10,,Aggregated,3.100000,0.000000,1300,2000,2600,3000,4100,5100,8700,9100,9500,9500,9500,399,0,1300,1849.3345647093065,128.58166200021515,9513.688000999537,1226.1127819548872
1781579175,10,,Aggregated,3.400000,0.000000,1300,2000,2600,3000,4100,5000,8600,9100,9500,9500,9500,403,0,1300,1832.3905404094633,126.7399509997631,9513.688000999537,1223.2952853598015
1781579176,10,,Aggregated,3.500000,0.000000,1300,2000,2500,3000,4100,5000,8600,9100,9500,9500,9500,406,0,1300,1822.2753212857529,126.7399509997631,9513.688000999537,1221.71921182266
1781579177,10,,Aggregated,3.500000,0.000000,1300,2000,2500,3000,4100,5000,8600,9100,9500,9500,9500,407,0,1300,1821.0177519386139,126.7399509997631,9513.688000999537,1222.6314496314496
1781579178,10,,Aggregated,3.600000,0.000000,1300,2000,2500,2900,4000,5000,8600,9100,9500,9500,9500,412,0,1300,1818.0531630510045,126.7399509997631,9513.688000999537,1223.509708737864
1781579179,10,,Aggregated,3.600000,0.000000,1300,2000,2500,2900,4000,5000,8600,9100,9500,9500,9500,412,0,1300,1818.0531630510045,126.7399509997631,9513.688000999537,1223.509708737864
1781579180,10,,Aggregated,3.500000,0.000000,1300,2000,2500,2900,4000,5000,8600,9100,9500,9500,9500,414,0,1300,1819.2705021111467,126.7399509997631,9513.688000999537,1225.3091787439614
1781579181,10,,Aggregated,3.400000,0.000000,1300,2000,2500,2900,4000,5000,8600,9100,9500,9500,9500,417,0,1300,1824.891041568382,126.7399509997631,9513.688000999537,1226.4220623501199
1781579182,10,,Aggregated,3.400000,0.000000,1300,2000,2500,2900,4000,5000,8600,9100,9500,9500,9500,418,0,1300,1826.3448847153475,126.7399509997631,9513.688000999537,1226.9832535885168
1781579183,10,,Aggregated,3.400000,0.000000,1300,2000,2500,2900,4000,5000,8600,9100,9500,9500,9500,418,0,1300,1826.3448847153475,126.7399509997631,9513.688000999537,1226.9832535885168
1781579184,10,,Aggregated,3.000000,0.000000,1400,2000,2600,3000,4000,5000,8600,9100,9500,9500,9500,424,0,1400,1847.5745417099383,126.7399509997631,9513.688000999537,1229.3301886792453
1781579185,10,,Aggregated,3.000000,0.000000,1400,2000,2600,3000,4000,5000,8600,9100,9500,9500,9500,424,0,1400,1847.5745417099383,126.7399509997631,9513.688000999537,1229.3301886792453
1781579186,10,,Aggregated,2.400000,0.000000,1400,2100,2600,3000,4000,5000,8600,9100,9500,9500,9500,426,0,1400,1855.5546621878193,126.7399509997631,9513.688000999537,1230.1784037558687
1781579187,10,,Aggregated,2.400000,0.000000,1400,2100,2700,3000,4100,5000,8600,9100,9500,9500,9500,428,0,1400,1864.2074625257264,126.7399509997631,9513.688000999537,1232.306074766355
1781579188,10,,Aggregated,2.000000,0.000000,1400,2100,2600,3000,4000,5000,8600,9100,9500,9500,9500,433,0,1400,1865.2742843718513,126.7399509997631,9513.688000999537,1232.203233256351
1781579189,10,,Aggregated,2.100000,0.000000,1400,2100,2600,3000,4000,5000,8600,9100,9500,9500,9500,437,0,1400,1858.5775391327509,126.7399509997631,9513.688000999537,1231.1304347826087
1781579190,10,,Aggregated,2.200000,0.000000,1400,2000,2600,3000,4000,5000,8600,9100,9500,9500,9500,439,0,1400,1853.7240943736065,126.7399509997631,9513.688000999537,1230.8086560364466
1781579191,10,,Aggregated,2.200000,0.000000,1400,2000,2600,3000,4000,4900,8600,9100,9500,9500,9500,443,0,1400,1845.6300186794886,126.7399509997631,9513.688000999537,1230.469525959368
1781579192,10,,Aggregated,2.400000,0.000000,1300,2000,2600,3000,4000,4900,8600,9100,9500,9500,9500,445,0,1300,1842.7293582786833,126.7399509997631,9513.688000999537,1229.8112359550562
1781579193,10,,Aggregated,2.500000,0.000000,1300,2000,2600,3000,4000,4900,8600,9100,9500,9500,9500,449,0,1300,1840.3520142895627,126.7399509997631,9513.688000999537,1229.792873051225
1781579194,10,,Aggregated,2.500000,0.000000,1300,2000,2600,3000,4000,4900,8600,9100,9500,9500,9500,450,0,1300,1839.0239795466964,126.7399509997631,9513.688000999537,1229.6266666666668
1781579195,10,,Aggregated,2.600000,0.000000,1300,2000,2600,3000,3900,4900,8400,9100,9500,9500,9500,452,0,1300,1837.533229665956,126.7399509997631,9513.688000999537,1230.8274336283187
1781579196,10,,Aggregated,3.000000,0.000000,1400,2000,2500,3000,3900,4900,8400,9100,9500,9500,9500,458,0,1400,1834.7331956965254,126.7399509997631,9513.688000999537,1229.3886462882097
1781579197,10,,Aggregated,2.800000,0.000000,1300,2000,2500,2900,3900,4700,8400,9100,9500,9500,9500,461,0,1300,1827.1942277201936,126.7399509997631,9513.688000999537,1228.5184381778743
1781579198,10,,Aggregated,2.900000,0.000000,1300,2000,2500,2900,3900,4700,8400,9100,9500,9500,9500,465,0,1300,1816.5707601656059,126.7399509997631,9513.688000999537,1227.7956989247311
1781579199,10,,Aggregated,3.100000,0.000000,1300,2000,2500,2900,3900,4700,8400,9100,9500,9500,9500,470,0,1300,1801.257037442563,126.7399509997631,9513.688000999537,1225.9574468085107
1781579200,10,,Aggregated,3.100000,0.000000,1300,2000,2500,2900,3800,4700,8400,9100,9500,9500,9500,472,0,1300,1794.2836526017047,126.7399509997631,9513.688000999537,1224.7478813559321
1781579201,10,,Aggregated,3.300000,0.000000,1300,2000,2500,2900,3800,4700,8400,9100,9500,9500,9500,474,0,1300,1791.0942044683673,126.7399509997631,9513.688000999537,1225.1793248945148
1781579202,10,,Aggregated,3.400000,0.000000,1300,2000,2500,2900,3800,4700,8400,9100,9500,9500,9500,478,0,1300,1789.4994929226107,126.7399509997631,9513.688000999537,1225.3535564853557
1781579203,10,,Aggregated,3.200000,0.000000,1300,1900,2500,2800,3800,4700,8400,9100,9500,9500,9500,483,0,1300,1784.6437310683295,126.7399509997631,9513.688000999537,1223.879917184265
1781579204,10,,Aggregated,3.000000,0.000000,1300,1900,2400,2800,3800,4700,8400,9100,9500,9500,9500,487,0,1300,1772.5322528377862,126.7399509997631,9513.688000999537,1222.2936344969198
1781579205,10,,Aggregated,3.200000,0.000000,1300,1900,2400,2800,3800,4700,8400,9100,9500,9500,9500,491,0,1300,1760.653975492872,126.7399509997631,9513.688000999537,1221.0549898167005
1781579206,10,,Aggregated,3.500000,0.000000,1300,1900,2400,2800,3800,4700,8400,9100,9500,9500,9500,494,0,1300,1753.103688953445,126.7399509997631,9513.688000999537,1220.3805668016194
1781579207,10,,Aggregated,3.500000,0.000000,1300,1900,2400,2800,3800,4700,8400,9100,9500,9500,9500,496,0,1300,1749.2851671532276,126.7399509997631,9513.688000999537,1220.179435483871
1781579208,10,,Aggregated,3.900000,0.000000,1300,1900,2400,2800,3800,4700,8400,9100,9500,9500,9500,499,0,1300,1747.4584835290634,126.7399509997631,9513.688000999537,1221.0981963927857
1781579209,10,,Aggregated,3.700000,0.000000,1300,1900,2400,2800,3800,4600,5900,9100,9500,9500,9500,501,0,1300,1747.9806113093887,126.7399509997631,9513.688000999537,1222.9281437125749
1781579210,10,,Aggregated,3.500000,0.000000,1300,1900,2400,2800,3800,4600,5900,9100,9500,9500,9500,504,0,1300,1747.6884954682603,126.7399509997631,9513.688000999537,1222.468253968254
1781579211,10,,Aggregated,3.200000,0.000000,1300,1900,2400,2800,3800,4600,5900,9100,9500,9500,9500,508,0,1300,1746.914401527569,126.7399509997631,9513.688000999537,1221.8641732283465
1781579212,10,,Aggregated,2.900000,0.000000,1300,1900,2400,2800,3800,4600,5900,9100,9500,9500,9500,510,0,1300,1744.7268514411853,126.7399509997631,9513.688000999537,1221.9666666666667
1781579213,10,,Aggregated,3.400000,0.000000,1300,1900,2400,2800,3800,4600,5900,9100,9500,9500,9500,511,0,1300,1744.042464479461,126.7399509997631,9513.688000999537,1222.4227005870841
1781579214,10,,Aggregated,3.500000,0.000000,1300,1900,2400,2800,3800,4600,5900,9100,9500,9500,9500,514,0,1300,1745.7876053832783,126.7399509997631,9513.688000999537,1222.8754863813228
1781579215,10,,Aggregated,3.500000,0.000000,1300,1900,2400,2800,3800,4600,5900,9100,9500,9500,9500,515,0,1300,1746.161914407778,126.7399509997631,9513.688000999537,1222.5320388349514
1781579216,10,,Aggregated,2.700000,0.000000,1300,1900,2400,2800,3800,4600,5900,9100,9500,9500,9500,518,0,1300,1754.6997734556103,126.7399509997631,9513.688000999537,1224.162162162162
1781579217,10,,Aggregated,2.700000,0.000000,1300,1900,2400,2800,3800,4600,5900,9100,9500,9500,9500,519,0,1300,1757.5855533429785,126.7399509997631,9513.688000999537,1224.2003853564547
1781579218,10,,Aggregated,2.200000,0.000000,1300,1900,2400,2800,3800,4600,5900,9100,9500,9500,9500,521,0,1300,1764.9279034337915,126.7399509997631,9513.688000999537,1225.1113243761997
1781579219,10,,Aggregated,2.200000,0.000000,1400,1900,2400,2800,3800,4600,5900,9100,9500,9500,9500,524,0,1300,1774.4176982061165,126.7399509997631,9513.688000999537,1225.429389312977
1781579220,10,,Aggregated,2.200000,0.000000,1400,1900,2400,2800,3800,4600,5900,9100,9500,9500,9500,526,0,1400,1780.0517498117995,126.7399509997631,9513.688000999537,1225.6026615969581
1781579221,10,,Aggregated,2.200000,0.000000,1400,2000,2500,2800,3800,4600,5900,9100,9500,9500,9500,528,0,1400,1785.3171548863752,126.7399509997631,9513.688000999537,1226.4147727272727
1781579222,10,,Aggregated,2.400000,0.000000,1400,2000,2500,2800,3800,4600,5900,9100,9500,9500,9500,533,0,1400,1785.478984028152,126.7399509997631,9513.688000999537,1225.234521575985
1781579223,10,,Aggregated,1.900000,0.000000,1400,2000,2500,2800,3800,4600,5900,9100,9500,9500,9500,534,0,1400,1785.8402072809076,126.7399509997631,9513.688000999537,1226.2303370786517
1781579224,10,,Aggregated,2.100000,0.000000,1300,1900,2400,2800,3800,4500,5900,9100,9500,9500,9500,542,0,1300,1769.4837674446653,126.7399509997631,9513.688000999537,1223.7232472324724
1781579225,10,,Aggregated,2.300000,0.000000,1300,1900,2400,2800,3800,4500,5900,9100,9500,9500,9500,543,0,1300,1767.1292453278238,126.7399509997631,9513.688000999537,1223.7476979742173
1781579226,10,,Aggregated,2.300000,0.000000,1300,1900,2400,2800,3800,4500,5900,9100,9500,9500,9500,545,0,1300,1763.363259913775,126.7399509997631,9513.688000999537,1223.9467889908258
1781579227,10,,Aggregated,2.700000,0.000000,1300,1900,2400,2800,3800,4500,5900,9100,9500,9500,9500,549,0,1300,1758.557488118408,126.7399509997631,9513.688000999537,1223.6193078324227
1781579228,10,,Aggregated,2.800000,0.000000,1300,1900,2400,2800,3800,4500,5800,9100,9500,9500,9500,553,0,1300,1755.6212937142957,126.7399509997631,9513.688000999537,1223.112115732369
1781579229,10,,Aggregated,2.900000,0.000000,1300,1900,2400,2800,3800,4500,5800,9100,9500,9500,9500,556,0,1300,1751.2373142068445,126.7399509997631,9513.688000999537,1222.4838129496402
1781579230,10,,Aggregated,3.000000,0.000000,1300,1900,2400,2800,3800,4500,5800,9100,9500,9500,9500,559,0,1300,1747.0211500465236,126.7399509997631,9513.688000999537,1222.2647584973167
1781579231,10,,Aggregated,3.300000,0.000000,1300,1900,2400,2800,3800,4500,5800,9100,9500,9500,9500,563,0,1300,1737.6656888952111,126.7399509997631,9513.688000999537,1220.4156305506217
1781579232,10,,Aggregated,3.100000,0.000000,1300,1900,2400,2800,3800,4500,5800,9100,9500,9500,9500,569,0,1300,1728.0720886010586,126.7399509997631,9513.688000999537,1219.8822495606328
1781579233,10,,Aggregated,3.400000,0.000000,1300,1900,2400,2800,3600,4500,5800,9100,9500,9500,9500,572,0,1300,1721.5065035646894,126.7399509997631,9513.688000999537,1219.423076923077
1781579234,10,,Aggregated,3.300000,0.000000,1300,1900,2400,2800,3600,4500,5800,9100,9500,9500,9500,574,0,1300,1719.2488831167275,126.7399509997631,9513.688000999537,1219.9982578397212
1781579235,10,,Aggregated,3.600000,0.000000,1300,1900,2400,2800,3600,4500,5800,9100,9500,9500,9500,576,0,1300,1717.837656402781,126.7399509997631,9513.688000999537,1219.5069444444443
1781579236,10,,Aggregated,3.700000,0.000000,1300,1900,2400,2800,3600,4500,5800,9100,9500,9500,9500,579,0,1300,1718.6394589706422,126.7399509997631,9513.688000999537,1219.839378238342
1781579237,10,,Aggregated,3.700000,0.000000,1300,1900,2400,2800,3600,4500,5800,9100,9500,9500,9500,579,0,1300,1718.6394589706422,126.7399509997631,9513.688000999537,1219.839378238342
1781579238,10,,Aggregated,3.300000,0.000000,1300,1900,2400,2800,3600,4500,5800,9100,9500,9500,9500,583,0,1300,1728.032032624361,126.7399509997631,9513.688000999537,1221.7495711835334
1781579239,10,,Aggregated,3.200000,0.000000,1300,1900,2400,2800,3600,4500,5800,9100,9500,9500,9500,587,0,1300,1732.4300461737678,126.7399509997631,9513.688000999537,1221.335604770017
1781579240,10,,Aggregated,3.000000,0.000000,1300,1900,2400,2800,3500,4500,5800,9100,9500,9500,9500,591,0,1300,1730.477232983087,126.7399509997631,9513.688000999537,1220.9729272419627
1781579241,10,,Aggregated,3.000000,0.000000,1300,1900,2400,2800,3500,4500,5800,9100,9500,9500,9500,591,0,1300,1730.477232983087,126.7399509997631,9513.688000999537,1220.9729272419627
1781579242,10,,Aggregated,3.200000,0.000000,1300,1900,2400,2800,3500,4500,5800,9100,9500,9500,9500,593,0,1300,1730.3460972731946,126.7399509997631,9513.688000999537,1222.0236087689714
1781579243,10,,Aggregated,3.100000,0.000000,1300,1900,2400,2800,3500,4500,5800,9100,9500,9500,9500,595,0,1300,1730.3053287949672,126.7399509997631,9513.688000999537,1222.0067226890756
1781579244,10,,Aggregated,2.800000,0.000000,1300,1900,2400,2800,3500,4500,5800,9100,9500,9500,9500,598,0,1300,1734.4673497475028,126.7399509997631,9513.688000999537,1222.9615384615386
1781579245,10,,Aggregated,2.400000,0.000000,1300,1900,2400,2800,3500,4500,5800,9100,9500,9500,9500,599,0,1300,1736.3800116243833,126.7399509997631,9513.688000999537,1223.0350584307178
1781579246,10,,Aggregated,2.300000,0.000000,1400,1900,2400,2800,3500,4500,5600,8800,9500,9500,9500,602,0,1300,1739.4394989335644,126.7399509997631,9513.688000999537,1223.3970099667774
1781579247,10,,Aggregated,2.400000,0.000000,1400,1900,2400,2800,3500,4500,5600,8800,9500,9500,9500,607,0,1400,1737.3245450906204,126.7399509997631,9513.688000999537,1223.2125205930806
1781579248,10,,Aggregated,2.300000,0.000000,1400,1900,2400,2800,3500,4500,5600,8800,9500,9500,9500,610,0,1400,1735.4635416934523,126.7399509997631,9513.688000999537,1223.504918032787
1781579249,10,,Aggregated,2.400000,0.000000,1300,1900,2400,2800,3500,4500,5600,8800,9500,9500,9500,614,0,1300,1730.179513848541,126.7399509997631,9513.688000999537,1222.7312703583061
1781579250,10,,Aggregated,2.700000,0.000000,1300,1900,2400,2700,3500,4500,5600,8800,9500,9500,9500,616,0,1300,1729.0718003668908,126.7399509997631,9513.688000999537,1223.1201298701299
1781579251,10,,Aggregated,2.700000,0.000000,1300,1900,2400,2700,3500,4500,5600,8800,9500,9500,9500,620,0,1300,1723.021984780651,126.7399509997631,9513.688000999537,1222.366129032258
1781579252,10,,Aggregated,2.600000,0.000000,1300,1900,2400,2700,3500,4300,5600,8800,9500,9500,9500,625,0,1300,1714.1437617744043,126.7399509997631,9513.688000999537,1221.6112
1781579253,10,,Aggregated,2.500000,0.000000,1300,1900,2400,2700,3500,4300,5600,8800,9500,9500,9500,627,0,1300,1709.3470331212168,126.7399509997631,9513.688000999537,1220.6937799043062
1781579254,10,,Aggregated,2.500000,0.000000,1300,1900,2400,2700,3500,4300,5600,8800,9500,9500,9500,627,0,1300,1709.3470331212168,126.7399509997631,9513.688000999537,1220.6937799043062
1781579255,10,,Aggregated,3.200000,0.000000,1300,1900,2400,2700,3500,4300,5600,8800,9500,9500,9500,630,0,1300,1708.2789216111166,126.7399509997631,9513.688000999537,1221.7968253968254
1781579256,10,,Aggregated,3.200000,0.000000,1300,1900,2400,2700,3500,4300,5600,8800,9500,9500,9500,632,0,1300,1710.8033758765876,126.7399509997631,9513.688000999537,1222.9098101265822
1781579257,10,,Aggregated,2.900000,0.000000,1300,1900,2400,2700,3500,4300,5600,8800,9500,9500,9500,635,0,1300,1712.3234737259918,126.7399509997631,9513.688000999537,1222.903937007874
1781579258,10,,Aggregated,3.100000,0.000000,1300,1900,2400,2700,3500,4300,5600,8800,9500,9500,9500,636,0,1300,1713.9458541776812,126.7399509997631,9513.688000999537,1223.4182389937107
1781579259,10,,Aggregated,2.900000,0.000000,1300,1900,2400,2700,3500,4300,5600,8800,9500,9500,9500,641,0,1300,1712.468029687995,126.7399509997631,9513.688000999537,1223.1591263650546
1781579260,10,,Aggregated,2.800000,0.000000,1300,1900,2400,2700,3500,4300,5600,8800,9500,9500,9500,645,0,1300,1703.7762852310102,126.7399509997631,9513.688000999537,1221.6573643410852
1781579261,10,,Aggregated,2.600000,0.000000,1300,1900,2400,2700,3500,4300,5600,8800,9500,9500,9500,646,0,1300,1702.4288556811175,126.7399509997631,9513.688000999537,1221.7925696594427
1781579262,10,,Aggregated,2.700000,0.000000,1300,1900,2400,2600,3500,4300,5600,8800,9500,9500,9500,651,0,1300,1695.2936343702017,126.7399509997631,9513.688000999537,1221.258064516129
1781579263,10,,Aggregated,2.900000,0.000000,1300,1900,2400,2600,3500,4300,5600,8800,9500,9500,9500,655,0,1300,1687.9840816549645,126.7399509997631,9513.688000999537,1219.8656488549618
1781579264,10,,Aggregated,2.600000,0.000000,1300,1900,2400,2600,3500,4300,5600,8800,9500,9500,9500,658,0,1300,1682.337430013681,126.7399509997631,9513.688000999537,1219.551671732523
1781579266,10,,Aggregated,2.600000,0.000000,1300,1900,2400,2600,3500,4300,5600,8800,9500,9500,9500,661,0,1300,1677.7730567655103,126.7399509997631,9513.688000999537,1219.090771558245
1781579267,10,,Aggregated,2.800000,0.000000,1300,1800,2400,2600,3500,4300,5600,8800,9500,9500,9500,663,0,1300,1676.7639029819024,126.7399509997631,9513.688000999537,1219.7466063348415
1781579268,10,,Aggregated,3.100000,0.000000,1300,1800,2300,2600,3500,4300,5600,8800,9500,9500,9500,665,0,1300,1676.8076947488753,126.7399509997631,9513.688000999537,1219.990977443609
1781579269,10,,Aggregated,3.100000,0.000000,1300,1800,2300,2600,3500,4300,5600,8800,9500,9500,9500,668,0,1300,1678.066973179643,126.7399509997631,9513.688000999537,1220.7829341317365
1781579270,10,,Aggregated,3.100000,0.000000,1300,1800,2300,2600,3400,4300,5600,8800,9500,9500,9500,671,0,1300,1676.4301062950867,126.7399509997631,9513.688000999537,1220.3055141579732
1781579271,10,,Aggregated,3.200000,0.000000,1300,1800,2300,2600,3400,4300,5600,8800,9500,9500,9500,674,0,1300,1672.5716412893225,126.7399509997631,9513.688000999537,1220.841246290801
1781579272,10,,Aggregated,3.200000,0.000000,1300,1800,2300,2600,3400,4300,5600,8800,9500,9500,9500,674,0,1300,1672.5716412893225,126.7399509997631,9513.688000999537,1220.841246290801
1781579273,10,,Aggregated,2.800000,0.000000,1300,1800,2300,2600,3400,4300,5600,8800,9500,9500,9500,679,0,1300,1670.3327738424198,126.7399509997631,9513.688000999537,1221.2857142857142
1781579274,10,,Aggregated,2.800000,0.000000,1300,1800,2200,2600,3400,4200,5600,8800,9500,9500,9500,682,0,1300,1667.6216769208274,126.7399509997631,9513.688000999537,1220.8636363636363
1781579275,10,,Aggregated,2.800000,0.000000,1300,1800,2200,2600,3400,4200,5600,8800,9500,9500,9500,685,0,1300,1663.823556002925,126.7399509997631,9513.688000999537,1220.9737226277373
1781579276,10,,Aggregated,2.700000,0.000000,1300,1800,2200,2500,3400,4200,5600,8800,9500,9500,9500,686,0,1300,1663.0183879344079,126.7399509997631,9513.688000999537,1220.9446064139943
1781579277,10,,Aggregated,2.700000,0.000000,1300,1800,2200,2500,3400,4200,5600,8800,9500,9500,9500,689,0,1300,1663.205734426707,126.7399509997631,9513.688000999537,1220.799709724238
1781579278,10,,Aggregated,2.700000,0.000000,1300,1800,2200,2500,3400,4200,5600,8800,9500,9500,9500,690,0,1300,1664.1335011173908,126.7399509997631,9513.688000999537,1220.755072463768
1781579279,10,,Aggregated,2.500000,0.000000,1300,1800,2300,2500,3400,4200,5600,8800,9500,9500,9500,692,0,1300,1666.6664279075114,126.7399509997631,9513.688000999537,1220.271676300578
1781579280,10,,Aggregated,2.500000,0.000000,1300,1800,2300,2600,3400,4300,5600,8800,9500,9500,9500,696,0,1300,1677.96925715948,126.7399509997631,9513.688000999537,1224.0545977011495
1781579281,10,,Aggregated,2.500000,0.000000,1300,1800,2300,2600,3400,4300,5600,8800,9500,9500,9500,700,0,1300,1676.2053386957161,126.7399509997631,9513.688000999537,1223.0457142857142
1781579282,10,,Aggregated,2.400000,0.000000,1300,1800,2300,2500,3400,4200,5600,8700,9500,9500,9500,701,0,1300,1675.8521030870215,126.7399509997631,9513.688000999537,1223.305278174037
1781579283,10,,Aggregated,2.700000,0.000000,1300,1800,2300,2500,3400,4200,5600,8700,9500,9500,9500,702,0,1300,1675.4367529344747,126.7399509997631,9513.688000999537,1224.054131054131
1781579284,10,,Aggregated,2.700000,0.000000,1300,1800,2300,2500,3400,4200,5600,8700,9500,9500,9500,704,0,1300,1675.2607696590933,126.7399509997631,9513.688000999537,1224.512784090909
1781579285,10,,Aggregated,2.700000,0.000000,1300,1800,2300,2500,3400,4200,5600,8700,9500,9500,9500,706,0,1300,1676.7710433994332,126.7399509997631,9513.688000999537,1224.9490084985837
1781579286,10,,Aggregated,2.300000,0.000000,1300,1900,2300,2600,3400,4200,5600,8700,9500,9500,9500,708,0,1300,1680.9259870423716,126.7399509997631,9513.688000999537,1226.0466101694915
1781579287,10,,Aggregated,2.100000,0.000000,1300,1900,2300,2600,3400,4200,5600,8700,9500,9500,9500,714,0,1300,1684.0088404439741,126.7399509997631,9513.688000999537,1224.7408963585435
1781579288,10,,Aggregated,2.100000,0.000000,1300,1900,2300,2600,3400,4200,5600,8700,9500,9500,9500,716,0,1300,1679.6826762946914,125.60556000062206,9513.688000999537,1223.9441340782123
1781579289,10,,Aggregated,2.200000,0.000000,1300,1900,2300,2600,3400,4200,5600,8700,9500,9500,9500,717,0,1300,1678.1852780167349,125.60556000062206,9513.688000999537,1223.8256624825663
1781579290,10,,Aggregated,2.600000,0.000000,1300,1900,2300,2600,3400,4200,5600,8700,9500,9500,9500,719,0,1300,1678.8901817538228,125.60556000062206,9513.688000999537,1225.3963838664813
1781579291,10,,Aggregated,2.500000,0.000000,1300,1900,2300,2600,3400,4200,5600,8700,9500,9500,9500,720,0,1300,1679.2216179111088,125.60556000062206,9513.688000999537,1225.6972222222223
1781579292,10,,Aggregated,2.200000,0.000000,1300,1900,2300,2600,3400,4200,5600,8700,9500,9500,9500,726,0,1300,1684.0754139476544,125.60556000062206,9513.688000999537,1225.1239669421489
1781579293,10,,Aggregated,2.200000,0.000000,1300,1900,2300,2600,3400,4200,5600,8700,9500,9500,9500,726,0,1300,1684.0754139476544,125.60556000062206,9513.688000999537,1225.1239669421489
1781579294,10,,Aggregated,1.900000,0.000000,1300,1900,2300,2600,3400,4200,5600,8700,9500,9500,9500,729,0,1300,1681.19094399314,125.60556000062206,9513.688000999537,1225.3840877914952
1781579295,10,,Aggregated,2.400000,0.000000,1300,1900,2300,2500,3400,4200,5600,8700,9500,9500,9500,732,0,1300,1680.831911946721,125.60556000062206,9513.688000999537,1225.5737704918033
1781579296,10,,Aggregated,2.600000,0.000000,1300,1900,2300,2500,3400,4200,5600,8700,9500,9500,9500,734,0,1300,1681.1300228215257,125.60556000062206,9513.688000999537,1225.5272479564032
1781579297,10,,Aggregated,2.600000,0.000000,1300,1900,2300,2500,3400,4200,5600,8700,9500,9500,9500,737,0,1300,1680.1148314464049,125.60556000062206,9513.688000999537,1225.4843962008142
1781579298,10,,Aggregated,2.600000,0.000000,1300,1900,2300,2500,3400,4200,5600,8700,9500,9500,9500,738,0,1300,1681.4290330663962,125.60556000062206,9513.688000999537,1225.8929539295393
1781579299,10,,Aggregated,2.500000,0.000000,1300,1900,2300,2500,3400,4200,5600,8700,9500,9500,9500,740,0,1300,1681.2462774702717,125.60556000062206,9513.688000999537,1226.9756756756756
1781579300,10,,Aggregated,2.400000,0.000000,1400,1900,2300,2500,3400,4200,5600,8700,9500,9500,9500,742,0,1300,1681.9146754083595,125.60556000062206,9513.688000999537,1227.256064690027
1781579301,10,,Aggregated,2.200000,0.000000,1400,1900,2300,2600,3400,4200,5600,8700,9500,9500,9500,745,0,1400,1686.404033838931,125.60556000062206,9513.688000999537,1228.130201342282
1781579302,10,,Aggregated,2.500000,0.000000,1400,1900,2300,2600,3400,4200,5600,8700,9500,9500,9500,750,0,1400,1685.3036666306707,125.60556000062206,9513.688000999537,1227.408
1781579303,10,,Aggregated,2.600000,0.000000,1400,1900,2300,2500,3400,4200,5500,8700,9500,9500,9500,752,0,1400,1682.7860299813879,125.60556000062206,9513.688000999537,1227.7034574468084
1781579304,10,,Aggregated,2.600000,0.000000,1400,1900,2300,2500,3400,4200,5500,8700,9500,9500,9500,753,0,1400,1681.8247593572426,125.60556000062206,9513.688000999537,1227.9468791500665
